LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate
1688,3月17日,16:00.0,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1689,3月17日,16:00.0,1702,2096,D,PowerManagerService,Acquiring suspend blocker "PowerManagerService.WakeLocks".,E11,Acquiring suspend blocker "PowerManagerService.WakeLocks".
1690,3月17日,16:00.0,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,E105,Received TIME_TICK alarm; rescheduling
1691,3月17日,16:00.0,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509322332,E116,scheduleTimeTickEvent triggerAtTime = <*>
1692,3月17日,16:00.0,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
1693,3月17日,16:00.0,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
1694,3月17日,16:00.0,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",E155,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
1695,3月17日,16:00.0,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E157,updateDimmedActivatedHideSensitive overlap:<*>
1696,3月17日,16:00.1,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,E104,received broadcast <*>
1697,3月17日,16:00.1,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,E63,handleTimeUpdate
1698,3月17日,16:00.1,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1699,3月17日,16:00.1,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1700,3月17日,16:00.1,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1701,3月17日,16:00.2,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,E99,playSoundEffect effectType: <*>
1702,3月17日,16:00.2,28601,28601,V,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...
1703,3月17日,16:00.2,1702,8290,I,WindowManager,Destroying surface Surface(name=PopupWindow:9b04807) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>
1704,3月17日,16:00.3,7111,7111,V,AudioManager,isWiredHeadsetOn...,E74,isWiredHeadsetOn...
1705,3月17日,16:00.3,1702,2250,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>
1706,3月17日,16:00.3,1702,1737,D,PowerManagerService,"acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
1707,3月17日,16:00.3,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1708,3月17日,16:00.3,1702,1737,D,PowerManagerService,"acquire lock=149977903, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
1709,3月17日,16:00.4,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1710,3月17日,16:00.4,1702,1737,D,PowerManagerService,"acquire lock=155645244, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
1711,3月17日,16:00.4,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1712,3月17日,16:00.4,1702,1737,D,PowerManagerService,"acquire lock=173466309, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0",E10,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
1713,3月17日,16:00.4,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1714,3月17日,16:00.4,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1715,3月17日,16:00.4,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1716,3月17日,16:00.4,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1717,3月17日,16:00.4,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1718,3月17日,16:00.5,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1719,3月17日,16:00.5,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1720,3月17日,16:00.5,7111,7111,I,MediaPlayer,"setDataSource(166, 0, 576460752303423487)",E122,"setDataSource(<*>, <*>, <*>)"
1721,3月17日,16:00.5,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1722,3月17日,16:00.5,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1723,3月17日,16:00.5,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1724,3月17日,16:00.5,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1725,3月17日,16:00.5,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1726,3月17日,16:00.5,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1727,3月17日,16:00.5,7111,7111,V,AudioManager,getStreamVolume  treamType: 5,E60,getStreamVolume treamType: <*>
1728,3月17日,16:00.5,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1729,3月17日,16:00.5,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1730,3月17日,16:00.6,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1731,3月17日,16:00.6,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1732,3月17日,16:00.7,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1733,3月17日,16:00.7,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1734,3月17日,16:00.7,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1735,3月17日,16:00.9,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261985554, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1736,3月17日,16:00.9,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1737,3月17日,16:01.0,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1738,3月17日,16:01.0,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1739,3月17日,16:01.0,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1740,3月17日,16:01.1,1702,2633,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E41,Destroying surface Surface(name=<*>) called by <*>
1741,3月17日,16:01.1,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1742,3月17日,16:01.1,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1743,3月17日,16:01.2,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1744,3月17日,16:01.2,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1745,3月17日,16:01.2,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1746,3月17日,16:01.2,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1747,3月17日,16:01.3,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1748,3月17日,16:01.3,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1749,3月17日,16:01.3,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1750,3月17日,16:01.3,2227,2227,V,PhoneStatusBar,setLightsOn(true),E123,setLightsOn(<*>)
1751,3月17日,16:01.3,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E126,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)"
1752,3月17日,16:01.3,1702,1815,I,WindowManager,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,E41,Destroying surface Surface(name=<*>) called by <*>
1753,3月17日,16:01.5,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986105, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1754,3月17日,16:01.5,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1755,3月17日,16:01.5,28601,28601,V,AudioManager,playSoundEffect   effectType: 0,E99,playSoundEffect effectType: <*>
1756,3月17日,16:01.5,28601,28601,V,AudioManager,querySoundEffectsEnabled...,E102,querySoundEffectsEnabled...
1757,3月17日,16:01.6,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1758,3月17日,16:01.6,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1759,3月17日,16:01.6,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1760,3月17日,16:01.9,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1761,3月17日,16:01.9,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1762,3月17日,16:01.9,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1763,3月17日,16:02.2,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1764,3月17日,16:02.2,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1765,3月17日,16:02.2,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1766,3月17日,16:02.2,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261986874, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1767,3月17日,16:02.2,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1768,3月17日,16:02.5,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1769,3月17日,16:02.5,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1770,3月17日,16:02.5,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1771,3月17日,16:02.8,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261987391, event=2, flags=0x0, uid=1000",E164,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
1772,3月17日,16:02.8,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E103,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
1773,3月17日,16:02.8,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E64,HBM brightnessIn =<*>
1774,3月17日,16:02.8,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E65,HBM brightnessOut =<*>
1775,3月17日,16:02.8,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E21,"Animating brightness: target=<*>, rate=<*>"
1776,3月17日,16:02.9,1702,1820,D,PowerManagerService,"updateIsPoweredLocked: wasPowered=false, mIsPowered=false, oldPlugType=0, mPlugType=0, mBatteryLevel=23",E159,"updateIsPoweredLocked: wasPowered=<*>, mIsPowered=<*>, oldPlugType=<*>, mPlugType=<*>, mBatteryLevel=<*>"
1777,3月17日,16:02.9,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.BATTERY_CHANGED,E104,received broadcast <*>
1778,3月17日,16:02.9,2227,2227,W,KeyguardUpdateMonitor,ACTION_BATTERY_CHANGED AMP: 0; Volt: 0,E12,ACTION_BATTERY_CHANGED AMP: <*>; Volt: <*>
1779,3月17日,16:02.9,1702,1702,I,DeviceIdleController,updateChargingLocked: charging=false,E154,updateChargingLocked: charging=<*>
1780,3月17日,16:02.9,1702,1702,D,WifiService,"onReceive, action:android.intent.action.BATTERY_CHANGED",E92,"onReceive, action:<*>"
1781,3月17日,16:02.9,1702,1702,D,WifiService,ACTION_BATTERY_CHANGED pluggedType: 0,E13,ACTION_BATTERY_CHANGED pluggedType: <*>
1782,3月17日,16:02.9,1702,2121,D,WifiController,ApStaDisabledState what=155652,E24,ApStaDisabledState what=<*>
1783,3月17日,16:02.9,1702,2121,D,WifiController,DefaultState what=155652,E40,DefaultState what=<*>
1784,3月17日,16:02.9,1702,2121,D,WifiController,battery changed pluggedType: 0,E26,battery changed pluggedType: <*>
1785,3月17日,16:02.9,2227,2227,V,KeyguardUpdateMonitor,RefreshBatteryInfo isBatteryLow: 23,E106,RefreshBatteryInfo isBatteryLow: <*>
